Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
a30-wlt5-8w-ww,A30 WL MXT5-Y8W/C C/W WW,Title,Default Title,,,,,A30 WLT5-8W WW,,,,,,,,,,28
a31-hl81021-8l,A31 HL 81021/8L (8XE14),Title,Default Title,,,,,A31 HL81021/8L,,,,,,,,,,0
a31-hl81088-6l-bk,A31 HL 81088/6L BK (6XE14),Title,Default Title,,,,,A31 HL81088/6L BK,,,,,,,,,,0
a31-hl82345-6l-bk,A31 HL 82345/6L BK (6XE14),Title,Default Title,,,,,A31 HL82345/6L BK,,,,,,,,,,0
a31-hl82345a-6-cop,A31 HL 82345A/6 COPPER,Title,Default Title,,,,,A31 HL82345A/6 COP,,,,,,,,,,0
a31-hl83117-6l-bk,A31 HL 83117/6L BK (6XE14),Title,Default Title,,,,,A31 HL83117/6L BK,,,,,,,,,,0
a31-hl83119-6l-bk,A31 HL 83119/6L BK (6XE14),Title,Default Title,,,,,A31 HL83119/6L BK,,,,,,,,,,0
a31-hl83158-6-3l,A31 HL83158/6-3L,Title,Default Title,,,,,A31 HL83158/6-3L,,,,,,,,,,0
a31-hl83167-6l,A31 HL83167/6L,Title,Default Title,,,,,A31 HL83167/6L,,,,,,,,,,0
a31-hl87040-6l,A31 HL87040/6L,Title,Default Title,,,,,A31 HL87040/6L,,,,,,,,,,0
a31-shade-black,A31 BLACK SHADE,Title,Default Title,,,,,A31 SHADE BLACK,,,,,,,,,,5
a31-shade-crystal,A31 L-01CRYSTAL SHADE,Title,Default Title,,,,,A31 SHADE CRYSTAL,,,,,,,,,,38
a31-shade-gold,A31 GOLD SHADE,Title,Default Title,,,,,A31 SHADE GOLD,,,,,,,,,,11
a31-shade-silver,A31 SILVER SHADE,Title,Default Title,,,,,A31 SHADE SILVER,,,,,,,,,,15
a32-chain-m,A32 CHAIN/METRE (FOR A32 HL6047/8),Title,Default Title,,,,,A32 CHAIN/M,,,,,,,,,,10
a32-chain-m-bk,A32 CHAIN/METRE BLACK,Title,Default Title,,,,,A32 CHAIN/M BK,,,,,,,,,,0
a32-hl4040-5-bk,A32 HL MD4040/5 BK (5XE14),Title,Default Title,,,,,A32 HL4040/5 BK,,,,,,,,,,0
a32-hl4040-5-red,A32 HL 4040/5 RED (5XE14),Title,Default Title,,,,,A32 HL4040/5 RED,,,,,,,,,,0
a32-hl4040-8-bk,A32 HL 4040/8 BK (8XE14),Title,Default Title,,,,,A32 HL4040/8 BK,,,,,,,,,,1
a32-hl6031-6-amb,A32 HL MD6031/6 AMBER (6XE14),Title,Default Title,,,,,A32 HL6031/6 AMB,,,,,,,,,,0
a32-hl6031-8-amb,A32 HL 6031/8 AMBER,Title,Default Title,,,,,A32 HL6031/8 AMB,,,,,,,,,,0
a32-hl6032-8-1-bk,A32 HL 6032/8+4 BK (9XE14),Title,Default Title,,,,,A32 HL6032/8+1 BK,,,,,,,,,,0
a32-hl6047-6,A32 HL MD6047/6,Title,Default Title,,,,,A32 HL6047/6,,,,,,,,,,0
a32-hl6047-8,A32 HL MD6047/8,Title,Default Title,,,,,A32 HL6047/8,,,,,,,,,,0
a32-sh80x140x125-bk,A32 SH 80X140X125 BLACK,Title,Default Title,,,,,A32 SH80X140X125 BK,,,,,,,,,,0
a32-sh80x140x125-red,A32 SHADE 80X140X125 RED,Title,Default Title,,,,,A32 SH80X140X125 RED,,,,,,,,,,0
a32-sh80x140x125-sv,A32 SH 80X140X125 SILVER,Title,Default Title,,,,,A32 SH80X140X125 SV,,,,,,,,,,0
a32-sh80x140x125-wh,A32 SH 80X140X125 WHITE,Title,Default Title,,,,,A32 SH80X140X125 WH,,,,,,,,,,0
a32-wl6047-2,A32 WL 6047/2,Title,Default Title,,,,,A32 WL6047/2,,,,,,,,,,0
a33-chair03-otto,A33 CHAIR T03 OTTOMAN,Title,Default Title,,,,,A33 CHAIR03 OTTO,,,,,,,,,,0
a33-chair03-1s,A33 CHAIR T03-1S,Title,Default Title,,,,,A33 CHAIR03-1S,,,,,,,,,,0
a33-chair095-be,A33 CHAIR A095 BEIGE,Title,Default Title,,,,,A33 CHAIR095 BE,,,,,,,,,,2
a33-chair095-gy,A33 CHAIR A095 GREY,Title,Default Title,,,,,A33 CHAIR095 GY,,,,,,,,,,6
a33-chair5107-gr,A33 CHAIR SC5107 CLEAR GREEN,Title,Default Title,,,,,A33 CHAIR5107 GR,,,,,,,,,,8
a33-chair5107-gy,A33 CHAIR SC5107 CLEAR GREY,Title,Default Title,,,,,A33 CHAIR5107 GY,,,,,,,,,,3
a33-cl402c-wh,A33 CL 402C WHITE c/w T5 CIR 1*40W DAYLIGHT,Title,Default Title,,,,,A33 CL402C WH,,,,,,,,,,1
a33-cl665c2,A33 CL 665C2,Title,Default Title,,,,,A33 CL665C2,,,,,,,,,,4
a33-cl685c2-wh,A33 CL 685C2 White,Title,Default Title,,,,,A33 CL685C2 WH,,,,,,,,,,4
a33-cl697c1-ye,A33 CL 697C1 Yellow,Title,Default Title,,,,,A33 CL697C1 YE,,,,,,,,,,2
a33-cl697c2-ye,A33 CL 697C2 Yellow,Title,Default Title,,,,,A33 CL697C2 YE,,,,,,,,,,5
a33-cl952c1-ch,A33 CL 952C1 Chrome c/w T4 1*40W+22W Circular Warmwhite,Title,Default Title,,,,,A33 CL952C1 CH,,,,,,,,,,0
a33-cl952c1-pk,A33 CL 952C1 Pink c/w T4 1*40W+22W Circular Warmwhite,Title,Default Title,,,,,A33 CL952C1 PK,,,,,,,,,,0
a33-cm2157c1,A33 CM SM2157C1 C/W WW LED 3W,Title,Default Title,,,,,A33 CM2157C1,,,,,,,,,,0
a33-cm2157c2,A33 CM SM2157C2 (E27),Title,Default Title,,,,,A33 CM2157C2,,,,,,,,,,0
a33-cm2157c3,A33 CM SM2157C3 (E27),Title,Default Title,,,,,A33 CM2157C3,,,,,,,,,,1
a33-cm588c1-ch,A33 CM 588C1 Chrome/Silver Grey,Title,Default Title,,,,,A33 CM588C1 CH,,,,,,,,,,0
a33-cm788c1-ch,A33 CM 788C1 Chrome (R7S 150W),Title,Default Title,,,,,A33 CM788C1 CH,,,,,,,,,,0
a33-cm788c2-ch,A33 CM 788C2 Chrome (2xR7S 150W),Title,Default Title,,,,,A33 CM788C2 CH,,,,,,,,,,1
a33-cm962c-wh,A33 CM 962C White (R7S 200W),Title,Default Title,,,,,A33 CM962C WH,,,,,,,,,,1
a33-fl1015f-bk,A33 FL 1015F Whole Black (E27),Title,Default Title,,,,,A33 FL1015F BK,,,,,,,,,,0
a33-fl1015f-bk-cir,A33 FL 1015F Black/Black With White Circles Shade (E27),Title,Default Title,,,,,A33 FL1015F BK CIR,,,,,,,,,,0
a33-fl1015f-wh,A33 FL 1015F Whole White (E27),Title,Default Title,,,,,A33 FL1015F WH,,,,,,,,,,0
a33-fl1015f-wh-cir,A33 FL 1015F White/White With Black Circles Shade (E27),Title,Default Title,,,,,A33 FL1015F WH CIR,,,,,,,,,,0
a33-fl1016f-bk,A33 FL 1016F BLACK,Title,Default Title,,,,,A33 FL1016F BK,,,,,,,,,,0
a33-fl1016f-wh,A33 FL 1016F WHITE,Title,Default Title,,,,,A33 FL1016F WH,,,,,,,,,,0
a33-fl1018f-bk,A33 FL 1018F BLACK 1XE27,Title,Default Title,,,,,A33 FL1018F BK,,,,,,,,,,0
a33-fl1018f-cr,A33 FL 1018F CHROME,Title,Default Title,,,,,A33 FL1018F CR,,,,,,,,,,0
a33-fl1018f-gd,A33 FL 1018F GOLD,Title,Default Title,,,,,A33 FL1018F GD,,,,,,,,,,0
a33-fl1031f-dk-gy,A33 FL 1031F Dark Grey (4xE27),Title,Default Title,,,,,A33 FL1031F DK GY,,,,,,,,,,0
a33-fl1031f-wh,A33 FL 1031F White,Title,Default Title,,,,,A33 FL1031F WH,,,,,,,,,,1
a33-fl1054f-bk,A33 FL 1054F Black (2xE27),Title,Default Title,,,,,A33 FL1054F BK,,,,,,,,,,1
a33-fl1054f-wh,A33 FL 1054F WHITE (2xE27),Title,Default Title,,,,,A33 FL1054F WH,,,,,,,,,,2
a33-fl1100f-bk,A33 FL 1100F BLACK (E27),Title,Default Title,,,,,A33 FL1100F BK,,,,,,,,,,0
a33-fl1100f-wh,A33 FL 1100F WHITE (E27),Title,Default Title,,,,,A33 FL1100F WH,,,,,,,,,,0
a33-fl2119f-wd,A33 FL SM2119F WOOD c/w 1*T5 Cir 45W Daylight,Title,Default Title,,,,,A33 FL2119F WD,,,,,,,,,,1
a33-fl2157f2-2,A33 FL SM2157F2-2 (E27 CFL),Title,Default Title,,,,,A33 FL2157F2-2,,,,,,,,,,0
a33-fl2157f3-1,A33 FL SM2157F3-1 (E27 CFL),Title,Default Title,,,,,A33 FL2157F3-1,,,,,,,,,,0
a33-fl2157f3-2,A33 FL SM2157F3-2 (E27 CFL),Title,Default Title,,,,,A33 FL2157F3-2,,,,,,,,,,0
a33-fl269f2,A33 FL 269F2 (E27 60W),Title,Default Title,,,,,A33 FL269F2,,,,,,,,,,0
a33-fl273f-wh,A33 FL 273F White,Title,Default Title,,,,,A33 FL273F WH,,,,,,,,,,0
a33-fl285f-bk,A33 FL 285F Black (2xE27),Title,Default Title,,,,,A33 FL285F BK,,,,,,,,,,0
a33-fl285f-gy,A33 FL 285F Gray (2xE27),Title,Default Title,,,,,A33 FL285F GY,,,,,,,,,,0
a33-fl291f-bk,A33 FL 291F BK (3xE27),Title,Default Title,,,,,A33 FL291F BK,,,,,,,,,,0
a33-fl291f-gy,A33 FL 291F GRAY (3xE27),Title,Default Title,,,,,A33 FL291F GY,,,,,,,,,,0
a33-fl291f-wh,A33 FL 291F White (3xE27),Title,Default Title,,,,,A33 FL291F WH,,,,,,,,,,0
a33-fl298f-gy,A33 FL 298F GREY,Title,Default Title,,,,,A33 FL298F GY,,,,,,,,,,0
a33-fl306f-bk,A33 FL306F BK,Title,Default Title,,,,,A33 FL306F BK,,,,,,,,,,0
a33-fl306f-wh,A33 FL306F WH (E27),Title,Default Title,,,,,A33 FL306F WH,,,,,,,,,,1
a33-fl320f-gy,A33 FL 320F Grey (E27),Title,Default Title,,,,,A33 FL320F GY,,,,,,,,,,1
a33-fl375-a1-bk,A33 FL 375/A1 Black Marble Base (E27),Title,Default Title,,,,,A33 FL375/A1 BK,,,,,,,,,,0
a33-fl375-a1-wh,A33 FL 375/A1 White Marble Base,Title,Default Title,,,,,A33 FL375/A1 WH,,,,,,,,,,0
a33-fl402c,A33 FL402C WHITE C/W 1XT5 40W WW,Title,Default Title,,,,,A33 FL402C,,,,,,,,,,0
a33-fl402s,A33 FL402S WHITE C/W 1XT5 40W WW,Title,Default Title,,,,,A33 FL402S,,,,,,,,,,0
a33-fl540f-ch,A33 FL 540F Chrome,Title,Default Title,,,,,A33 FL540F CH,,,,,,,,,,0
a33-fl6006f-ch,A33 FL 6006F Chrome,Title,Default Title,,,,,A33 FL6006F CH,,,,,,,,,,0
a33-fl679f,A33 FL 679F BLACK STAND/WHITE STAND (E27),Title,Default Title,,,,,A33 FL679F,,,,,,,,,,1
a33-fl679f-bk,A33 FL 679F BLACK STAND / BLACK SHADE (E27),Title,Default Title,,,,,A33 FL679F BK,,,,,,,,,,0
a33-fl679f-wh,A33 FL 679F WHITE STAND / WHITE SHADE (E27),Title,Default Title,,,,,A33 FL679F WH,,,,,,,,,,0
a33-fl688f,A33 FL 688F1 White Shade (E27),Title,Default Title,,,,,A33 FL688F,,,,,,,,,,1
a33-fl688f2,A33 FL 688F2 White shade (E27),Title,Default Title,,,,,A33 FL688F2,,,,,,,,,,0
a33-fl702f3-red,A33 FL 702F3 RED c/w 1xE27 100W Halogen Bulb,Title,Default Title,,,,,A33 FL702F3 RED,,,,,,,,,,0
a33-fl702f3-wh,A33 FL 702F3 White c/w 1xE27 100W Halogen Bulb,Title,Default Title,,,,,A33 FL702F3 WH,,,,,,,,,,0
a33-fl720f-gy,A33 FL720F GREY C/W 1XG9 40W,Title,Default Title,,,,,A33 FL720F GY,,,,,,,,,,0
a33-fl726f-gd,A33 FL 726F GOLD,Title,Default Title,,,,,A33 FL726F GD,,,,,,,,,,3
a33-fl733f-bk,A33 FL 733F BLACK (3xE27),Title,Default Title,,,,,A33 FL733F BK,,,,,,,,,,0
a33-fl733f-wh,A33 FL 733F WHITE,Title,Default Title,,,,,A33 FL733F WH,,,,,,,,,,0
a33-fl737f-bk,A33 FL 737F Black,Title,Default Title,,,,,A33 FL737F BK,,,,,,,,,,0
a33-fl740f-ch,A33 FL 740F Chrome (G9 40W),Title,Default Title,,,,,A33 FL740F CH,,,,,,,,,,0
a33-fl795f1-cm,A33 FL 795F1 Cream White Shade,Title,Default Title,,,,,A33 FL795F1 CM,,,,,,,,,,0
a33-fl799f,A33 FL 799F Chrome (E27 60W),Title,Default Title,,,,,A33 FL799F,,,,,,,,,,0
a33-fl913f-wh,A33 FL 913F White (E27),Title,Default Title,,,,,A33 FL913F WH,,,,,,,,,,0
a33-fl969f-wh,A33 FL 969F White (3xE27),Title,Default Title,,,,,A33 FL969F WH,,,,,,,,,,0
a33-fl983f1-bk,A33 FL 983F1 Black (E27 25W),Title,Default Title,,,,,A33 FL983F1 BK,,,,,,,,,,0
a33-fl983f1-or,A33 FL 983F1 Orange/White,Title,Default Title,,,,,A33 FL983F1 OR,,,,,,,,,,0
a33-fl983f1-wh,A33 FL 983F1 White/Clear Glass (E27 25W),Title,Default Title,,,,,A33 FL983F1 WH,,,,,,,,,,0
a33-glass,A33 GLASS ONLY,Title,Default Title,,,,,A33 GLASS,,,,,,,,,,6
a33-hl-966s1-white,A33 HL 966S1 White c/w 2xPAR 38 100W,Title,Default Title,,,,,A33 HL 966S1 White,,,,,,,,,,0
a33-hl1018s1-6-bk,A33 HL 1018S1/6 BLACK (E27),Title,Default Title,,,,,A33 HL1018S1/6 BK,,,,,,,,,,0
a33-hl1018s1-6-cr,A33 HL 1018S1/6 CHROME (6xE27),Title,Default Title,,,,,A33 HL1018S1/6 CR,,,,,,,,,,2
a33-hl1018s1-6-gd,A33 HL 1018S1/6 GOLD (6xE27),Title,Default Title,,,,,A33 HL1018S1/6 GD,,,,,,,,,,1
a33-hl1018s1-9-bk,A33 HL 1018S1/9 BLACK (6xE27),Title,Default Title,,,,,A33 HL1018S1/9 BK,,,,,,,,,,0
a33-hl1018s1-9-cr,A33 HL 1018S1/9 CHROME (9xE27),Title,Default Title,,,,,A33 HL1018S1/9 CR,,,,,,,,,,3
a33-hl1018s1-9-gd,A33 HL 1018S1/9 GOLD (9xE27),Title,Default Title,,,,,A33 HL1018S1/9 GD,,,,,,,,,,1
a33-hl1018s2-bk,A33 HL 1018S2 BLACK (E27),Title,Default Title,,,,,A33 HL1018S2 BK,,,,,,,,,,0
a33-hl1018s2-cr,A33 HL 1018S2 CHROME (E27),Title,Default Title,,,,,A33 HL1018S2 CR,,,,,,,,,,2
a33-hl1018s2-gd,A33 HL 1018S2 GOLD (E27),Title,Default Title,,,,,A33 HL1018S2 GD,,,,,,,,,,1
a33-hl1018s2-wh,A33 HL 1018S2 WHITE (E27),Title,Default Title,,,,,A33 HL1018S2 WH,,,,,,,,,,7
a33-hl1023s1-bk,A33 HL 1023S1 Black (6xE14 40W),Title,Default Title,,,,,A33 HL1023S1 BK,,,,,,,,,,0
a33-hl1023s1-wh,A33 HL 1023S1 White (6xE14 40W),Title,Default Title,,,,,A33 HL1023S1 WH,,,,,,,,,,0
a33-hl1046s-bk,A33 HL 1046S Black (E27 100W),Title,Default Title,,,,,A33 HL1046S BK,,,,,,,,,,0
a33-hl1046s-wh,A33 HL 1046S White (E27 100W),Title,Default Title,,,,,A33 HL1046S WH,,,,,,,,,,0
a33-hl1080s2-bk,A33 HL 1080S2 BLACK,Title,Default Title,,,,,A33 HL1080S2 BK,,,,,,,,,,0
a33-hl1080s3-bk,A33 HL 1080S3 BLACK,Title,Default Title,,,,,A33 HL1080S3 BK,,,,,,,,,,0
a33-hl1085s-wh,A33 HL 1085S White,Title,Default Title,,,,,A33 HL1085S WH,,,,,,,,,,0
a33-hl1100s1-wh-bk,A33 HL 1100S1 WHITE/BLACK (E27),Title,Default Title,,,,,A33 HL1100S1 WH/BK,,,,,,,,,,0
a33-hl1100s2-wh-bk,A33 HL 1100S2 WHITE/BLACK (E27),Title,Default Title,,,,,A33 HL1100S2 WH/BK,,,,,,,,,,0
a33-hl1110s-12-bk,A33 HL 1110S-12 PEARL BLACK (12*E14 40W),Title,Default Title,,,,,A33 HL1110S-12 BK,,,,,,,,,,0
a33-hl1110s-6-bk,A33 HL 1110S/6 PEARL BLACK (6XE14),Title,Default Title,,,,,A33 HL1110S-6 BK,,,,,,,,,,0
a33-hl1123s-14,A33 HL 1123S-14 (E27 14x10W),Title,Default Title,,,,,A33 HL1123S-14,,,,,,,,,,0
a33-hl1123s-15,A33 HL1123S-15 (E27 15*10W),Title,Default Title,,,,,A33 HL1123S-15,,,,,,,,,,0
a33-hl1123s-21,A33 HL1123S-21 (E27 21*10W),Title,Default Title,,,,,A33 HL1123S-21,,,,,,,,,,1
a33-hl2119s1-cafe,A33 HL SM2119S1 Café (3xE27),Title,Default Title,,,,,A33 HL2119S1 CAFÉ,,,,,,,,,,1
a33-hl2119s1-wd,A33 HL SM2119S1 WOOD c/w 1*T5 Cir 29W Daylight,Title,Default Title,,,,,A33 HL2119S1 WD,,,,,,,,,,0
a33-hl2119s2-wd,A33 HL SM2119S2 WOOD c/w 1*T5 Cir 45W Daylight,Title,Default Title,,,,,A33 HL2119S2 WD,,,,,,,,,,0
a33-hl2209s1-wh,A33 HL SM2209S1 BLACK C/W 12*3W WW LED,Title,Default Title,,,,,A33 HL2209S1 WH,,,,,,,,,,0
a33-hl2209s2-wh,A33 HL SM2209S2 WHITE c/w 30*3W LED,Title,Default Title,,,,,A33 HL2209S2 WH,,,,,,,,,,0
a33-hl269s2,A33 HL 269S2 SILVER (2xE27),Title,Default Title,,,,,A33 HL269S2,,,,,,,,,,0
a33-hl271s1,A2 HL H-1012/1,Title,Default Title,,,,,A33 HL271S1,,,,,,,,,,0
a33-hl271s2,A33 HL H-1012/12L,Title,Default Title,,,,,A33 HL271S2,,,,,,,,,,0
a33-hl291s-bk,A33 HL 291S Black (3xE27 40W),Title,Default Title,,,,,A33 HL291S BK,,,,,,,,,,2
a33-hl291s-wh,A33 HL 291S White (3xE27 40W),Title,Default Title,,,,,A33 HL291S WH,,,,,,,,,,0
a33-hl325s1,A33 HL325S1 E14 30XPYGMY,Title,Default Title,,,,,A33 HL325S1,,,,,,,,,,0
a33-hl588s1-ch,A33 HL 588S1 Chrome,Title,Default Title,,,,,A33 HL588S1 CH,,,,,,,,,,0
a33-hl590s1-bk,A33 HL 590S1 Black,Title,Default Title,,,,,A33 HL590S1 BK,,,,,,,,,,0
a33-hl590s1-wh,A33 HL 590S1 WHITE,Title,Default Title,,,,,A33 HL590S1 WH,,,,,,,,,,0
a33-hl590s2-bk,A33 HL 590S2 Black,Title,Default Title,,,,,A33 HL590S2 BK,,,,,,,,,,0
a33-hl665s2,A33 HL 665S2 (R7S 119-200W),Title,Default Title,,,,,A33 HL665S2,,,,,,,,,,0
a33-hl665s3,A33 HL 665S3 (R7S 119-300W),Title,Default Title,,,,,A33 HL665S3,,,,,,,,,,0
a33-hl678s-bk,A33 HL 678S BLACK,Title,Default Title,,,,,A33 HL678S BK,,,,,,,,,,0
a33-hl678s-wh,A33 HL 678S WHITE,Title,Default Title,,,,,A33 HL678S WH,,,,,,,,,,3
a33-hl679s-bk,A33 HL 679S BLACK (3xE27),Title,Default Title,,,,,A33 HL679S BK,,,,,,,,,,2
a33-hl679s-wh,A33 HL 679S WHITE,Title,Default Title,,,,,A33 HL679S WH,,,,,,,,,,1
a33-hl688s1,A33 HL 688S1 White Shade(E27),Title,Default Title,,,,,A33 HL688S1,,,,,,,,,,0
a33-hl688s2,A33 HL 688S2 White Shade (2xE27),Title,Default Title,,,,,A33 HL688S2,,,,,,,,,,0
a33-hl692s2-gy,A33 HL 692S2 DARK GREY,Title,Default Title,,,,,A33 HL692S2 GY,,,,,,,,,,0
a33-hl702s3-red,A33 HL 702S3 Red,Title,Default Title,,,,,A33 HL702S3 RED,,,,,,,,,,1
a33-hl702s3-wh,A33 HL 702S3 White,Title,Default Title,,,,,A33 HL702S3 WH,,,,,,,,,,0
a33-hl721s1-ch-ye,A33 HL 721S1 CHROME/YELLOW (E27),Title,Default Title,,,,,A33 HL721S1 CH/YE,,,,,,,,,,0
a33-hl721s1-wh,A33 HL 721S1 White (E27),Title,Default Title,,,,,A33 HL721S1 WH,,,,,,,,,,0
a33-hl721s2-wh,A33 HL 721S2 White (E27),Title,Default Title,,,,,A33 HL721S2 WH,,,,,,,,,,0
a33-hl726s1-gd,A33 HL 726S1 GOLD,Title,Default Title,,,,,A33 HL726S1 GD,,,,,,,,,,1
a33-hl730s2-cl,A33 HL 730S2 CLEAR c/w E14 25W Décor P Silver (Crown),Title,Default Title,,,,,A33 HL730S2 CL,,,,,,,,,,0
a33-hl730s2-cr,A33 HL 730S2 CHROME c/w E14 25W Décor P Silver (Crown),Title,Default Title,,,,,A33 HL730S2 CR,,,,,,,,,,0
a33-hl730s3-cl,A33 HL 730S3 CLEAR c/w E14 25W Decor P Silver (Crown),Title,Default Title,,,,,A33 HL730S3 CL,,,,,,,,,,0
a33-hl730s3-cr,A33 HL 730S3 Chrome c/w E14 25W Decor P Silver (Crown),Title,Default Title,,,,,A33 HL730S3 CR,,,,,,,,,,0
a33-hl733c-bk,A33 HL 733C Black 3xE27 18W Spiral D/L Tube,Title,Default Title,,,,,A33 HL733C BK,,,,,,,,,,0
a33-hl773s-wh,A33 HL 773S White (E27),Title,Default Title,,,,,A33 HL773S WH,,,,,,,,,,0
a33-hl775s12-dg,A33 HL 775S-12 DARK GREY (E27 12*60W),Title,Default Title,,,,,A33 HL775S12 DG,,,,,,,,,,0
a33-hl788s1-ch,A33 HL 788S1 Chrome (R7S 150W),Title,Default Title,,,,,A33 HL788S1 CH,,,,,,,,,,0
a33-hl788s2-ch,A33 HL 788S2 Chrome (2xR7S 150W),Title,Default Title,,,,,A33 HL788S2 CH,,,,,,,,,,1
a33-hl799s,A33 HL 799S Chrome (E27 60W),Title,Default Title,,,,,A33 HL799S,,,,,,,,,,4
a33-hl918s,A33 HL 918S Cream (7xE14 40W),Title,Default Title,,,,,A33 HL918S,,,,,,,,,,1
a33-hl923s-gy,A33 HL 923S Grey,Title,Default Title,,,,,A33 HL923S GY,,,,,,,,,,1
a33-hl923s-wh,A33 HL 923S White,Title,Default Title,,,,,A33 HL923S WH,,,,,,,,,,1
a33-hl925s2-tr,A33 HL 925S2 Transparent (E27),Title,Default Title,,,,,A33 HL925S2 TR,,,,,,,,,,0
a33-hl962s-wh,A33 HL 962S (R7S 200W),Title,Default Title,,,,,A33 HL962S WH,,,,,,,,,,0
a33-hl966s1-gd,A33 HL 966S1 Gold c/w 2xPAR30,Title,Default Title,,,,,A33 HL966S1 GD,,,,,,,,,,0
a33-hl966s1-gy,A33 HL 966S1 Grey c/w 2xPAR30,Title,Default Title,,,,,A33 HL966S1 GY,,,,,,,,,,0
a33-hl966s1-wh,A33 HL 966S1 White c/w 2xPAR30,Title,Default Title,,,,,A33 HL966S1 WH,,,,,,,,,,0
a33-hl966s2-br,A33 HL 966S2 Brown c/w 2xPAR30,Title,Default Title,,,,,A33 HL966S2 Br,,,,,,,,,,1
a33-hl966s2-dk-gy,A33 HL 966S2 Dark Grey c/w 2xPAR30,Title,Default Title,,,,,A33 HL966S2 DK GY,,,,,,,,,,0
a33-hl966s2-gd,A33 HL 966S2 Gold c/w 2xPAR30,Title,Default Title,,,,,A33 HL966S2 GD,,,,,,,,,,0
a33-hl966s3-br,A33 HL 966S3 Brown c/w 2xPAR30,Title,Default Title,,,,,A33 HL966S3 Br,,,,,,,,,,0
a33-hl966s3-dk-gy,A33 HL 966S3 Dark Grey c/w 2xPAR30,Title,Default Title,,,,,A33 HL966S3 DK GY,,,,,,,,,,0
a33-hl966s3-gd,A33 HL 966S3 Gold c/w 2xPAR30,Title,Default Title,,,,,A33 HL966S3 GD,,,,,,,,,,0
a33-hl969s2-wh,A33 HL 969S2 White (3xE27),Title,Default Title,,,,,A33 HL969S2 WH,,,,,,,,,,0
a33-hl983s1-bk,A33 HL 983S1 Black (E27 25W),Title,Default Title,,,,,A33 HL983S1 BK,,,,,,,,,,0
a33-hl983s1-or,A33 HL 983S1 Orange/White (E27 25W),Title,Default Title,,,,,A33 HL983S1 OR,,,,,,,,,,0
a33-hl983s1-wh,A33 HL983S1 White/Orange (E27 25W),Title,Default Title,,,,,A33 HL983S1 WH,,,,,,,,,,0
a33-hl983s2-bk,A33 HL 983S2 Black/White (E27 36W),Title,Default Title,,,,,A33 HL983S2 BK,,,,,,,,,,0
a33-hl983s2-or,A33 HL 983S2 Orange/White (E27 36W),Title,Default Title,,,,,A33 HL983S2 OR,,,,,,,,,,0
a33-hl983s2-wh,A33 HL983S2 White/Orange (E27 36W),Title,Default Title,,,,,A33 HL983S2 WH,,,,,,,,,,0
a33-hl983s3-bk,A33 HL 983S3 Black/White (E27 36W),Title,Default Title,,,,,A33 HL983S3 BK,,,,,,,,,,0
a33-hl983s3-or,A33 HL 983S3 Orange/White (E27 36W),Title,Default Title,,,,,A33 HL983S3 OR,,,,,,,,,,0
a33-hl983s3-wh,A33 HL983S3 White/Orange (E27 36W),Title,Default Title,,,,,A33 HL983S3 WH,,,,,,,,,,2
a33-hl986s2-dk-gy,A33 HL 986S2 Dark Grey (3*E27 20W),Title,Default Title,,,,,A33 HL986S2 DK GY,,,,,,,,,,1
a33-hl986s2-wh,A33 HL 986S2 White (3*E27 20W),Title,Default Title,,,,,A33 HL986S2 WH,,,,,,,,,,0
a33-sp1025s1-bk,A33 SP 1025S1 Black/Yellow (E27),Title,Default Title,,,,,A33 SP1025S1 BK,,,,,,,,,,0
a33-sp1025s1-wh,A33 SP 1025S1 White/Pink (E27),Title,Default Title,,,,,A33 SP1025S1 WH,,,,,,,,,,0
a33-sp1025s2-bk,A33 SP 1025S2 Black/Yellow (E27),Title,Default Title,,,,,A33 SP1025S2 BK,,,,,,,,,,4
a33-sp1025s2-wh,A33 SP 1025S2 White/Pink (E27),Title,Default Title,,,,,A33 SP1025S2 WH,,,,,,,,,,3
a33-sp1033s-bk,A33 SP 1033S Black (E14),Title,Default Title,,,,,A33 SP1033S BK,,,,,,,,,,0
a33-sp1033s-gd,A33 SP 1033 Gold/Gold (E14),Title,Default Title,,,,,A33 SP1033S GD,,,,,,,,,,0
a33-sp1033s-wh,A33 SP 1033S White/Gold (E14),Title,Default Title,,,,,A33 SP1033S WH,,,,,,,,,,0
a33-sp1034s-bk,A33 SP 1034S Black (E27),Title,Default Title,,,,,A33 SP1034S BK,,,,,,,,,,0
a33-sp1034s-gd,A33 SP 1034S Gold/Gold (E14),Title,Default Title,,,,,A33 SP1034S GD,,,,,,,,,,0
a33-sp1034s-wh,A33 SP 1034S White (E14),Title,Default Title,,,,,A33 SP1034S WH,,,,,,,,,,0
a33-sp1035s-bk,A33 SP1035S Black (E14),Title,Default Title,,,,,A33 SP1035S BK,,,,,,,,,,0
a33-sp1035s-gd,A33 SP 1035S Gold/Gold (E14),Title,Default Title,,,,,A33 SP1035S GD,,,,,,,,,,0
a33-sp1035s-wh,A33 SP 1035S White/Gold (E14),Title,Default Title,,,,,A33 SP1035S WH,,,,,,,,,,0
